country,state,city,shape,duration_hours,duration_minutes,duration_seconds,comments,date_posted,latitude,longitude,date,time
au,Victoria,melbourne (vic&#44 australia),disk,0.0,0.0,0.0,it was a disk shape with a dom on top &amp; bottom with lights around the craft between the top &amp; bottom domes.,28/04/2001,-37.813938,144.963425,21/06/1999,23:00:00
au,New South Wales,sydney (australia),light,0.025,1.5,90.0,pulsating lights,5/08/2009,-33.861481,151.205475,24/06/2009,8:40:00
au,New South Wales,dubbo (australia),circle,0.166666667,10.0,600.0,two round silver craft enormous speed &#44stopped hovered at on place &#44one disappeared.lost sight due to trees.both crafts had very sm,5/08/2009,-32.24295,148.604843,24/06/2009,16:30:00
au,Victoria,henty (nsw)(australia),triangle,0.008333333,0.5,30.0,Henty NSW Triangle 30 minute multi coloured flashing lights.,23/12/2013,-37.666667,141.516667,26/06/2012,19:15:00
au,New South Wales,coffs harbour (australia),circle,0.025,1.5,90.0,Bright orange light&#44 rounded in shape seen by five people moving north at about 60km p/h keeping the same course and altitude.,20/08/2001,-30.296261,153.11351,27/06/2001,18:45:00
au,Western Australia,armadale (western australia),light,0.166666667,10.0,600.0,6 BALL&#39S OF LIGHT VERY HIGH IN THE SKY OVER ARMADALE. WESTERN AUSTRIALA,16/07/2006,-32.15,116.0,28/06/2006,18:30:00
au,Western Australia,walpole (australia),fireball,0.004166667,0.25,15.0,zig zagging meteorite,8/07/2004,-34.976231,116.731331,29/06/2004,17:30:00
au,Queensland,gold coast (australia),circle,0.002777778,0.166666667,10.0,this i clearly remeber and I am a focased business man in Australia,12/12/2011,-28.00029,153.430878,30/06/1982,0:00:00
au,Victoria,dunmore (nsw&#44 australia),diamond,0.666666667,40.0,2400.0,Mother Craft that released 3 Smaller Craft - Witness of the Craft leaving the atmosphere,16/08/2002,-38.15,141.883333,30/06/1983,20:00:00
au,Victoria,wodonga (australia),circle,0.05,3.0,180.0,UFO ufo above wodonga rsl Australia,8/10/2007,-36.121792,146.888092,30/06/2001,20:30:00
au,New South Wales,sydney (australia),fireball,0.166666667,10.0,600.0,A huge fireball&#44 that was travlling amasingly slow&#44 at an extreemly low altitude&#44 just above a house and some large tree&#39s,30/10/2006,-33.861481,151.205475,30/06/2005,18:10:00
au,New South Wales,sydney (australia),disk,0.25,15.0,900.0,air craft over Australia,30/10/2006,-33.861481,151.205475,30/06/2006,23:00:00
au,Victoria,melbourne (vic&#44 australia),cone,0.016666667,1.0,60.0,3 Reports UFO sightings including news 7 newsreport video http://www.starcomone.com/aliens/ for video and info,16/08/2002,-37.813938,144.963425,3/06/2001,20:00:00
au,Queensland,cairns (australia),oval,0.000833333,0.05,3.0,3rd of June 2006&#44 at 17:45&#44 location Q&#44L&#44&#44D Australia Cairns Table lands Yungaburra&#44 Oval shape&#44 Photos taken of objects in the sky,27/04/2007,-16.92304,145.766251,3/06/2006,17:45:00
au,New South Wales,sydney (nsw&#44 australia),oval,0.166666667,10.0,600.0,silver football shaped object hovered above rooty hill seen by more than 50 people including me&#33 The Truth Is Out There&#33,6/06/2000,-33.861481,151.205475,4/06/2000,22:00:00
au,New South Wales,sydney (nsw&#44 australia),cigar,0.05,3.0,180.0,At the time this event occured&#44 I was waiting for a bus in a residential area. The street goes east-westwardly. I was standing facing t,12/06/2002,-33.861481,151.205475,4/06/2002,16:30:00
au,New South Wales,port macquarie (australia),triangle,0.25,15.0,900.0,Two red one white light Triangle formation UFO in NSW&#44 Australia (following/looking for something),3/07/2013,-31.43084,152.908936,4/06/2013,18:30:00
au,New South Wales,sydney (australia),egg,0.033333333,2.0,120.0,White bright light&#44 spinning with a circular trail around it&#44 snapped a photo of it.,10/06/2010,-33.861481,151.205475,5/06/2010,5:50:00
au,New South Wales,sydney (nsw&#44 australia),triangle,0.033333333,2.0,120.0,Saw two dark triangular shaped objects that hovered for a couple of minutes before taking off at great speed,2/04/1999,-33.861481,151.205475,7/06/1996,22:30:00
au,South Australia,adelaide (south australia),formation,0.25,15.0,900.0,Huge glowing intense yellow orange oblong with many small round lights in formation.,16/07/2003,-34.928661,138.598633,7/06/2003,23:12:00
au,Tasmania,launceston (tas&#44 australia),oval,0.033333333,2.0,120.0,strange thing in australia,20/06/2005,-41.438759,147.134674,7/06/2005,9:30:00
au,South Australia,adelaide (south australia),other,0.016666667,1.0,60.0,Changing coloured and shaped blobls in the night,7/08/2007,-34.928661,138.598633,7/06/2006,19:00:00
au,Queensland,brisbane (australia),unknown,0.001388889,0.083333333,5.0,Flash of light in the night sky followed by a second very bright flash just seconds afterwards. The flash lasted only a second or two.,14/07/2013,-27.47101,153.024292,7/06/2013,22:27:00
au,South Australia,adelaide (south australia),light,0.033333333,2.0,120.0,A small bright star.,5/08/2001,-34.928661,138.598633,8/06/2001,21:30:00
au,Victoria,melbourne (australia),circle,0.05,3.0,180.0,Extremely Large Circular Object Glowing In Sky Above Clouds.,11/03/2006,-37.813938,144.963425,8/06/2002,5:00:00
au,South Australia,adelaide (south australia),formation,0.033333333,2.0,120.0,SIX  U.F.O&#39S SEEN OVER AUSTRALIAN CITY BY THREE WITNESSES,2/03/2004,-34.928661,138.598633,8/06/2002,23:00:00
au,New South Wales,tweed heads (australia),circle,0.25,15.0,900.0,Two groups of orange lights&#44lots of people saw them,20/06/2005,-28.17561,153.542007,8/06/2005,20:20:00
au,Victoria,melbourne (vic&#44 australia),circle,5.0,300.0,18000.0,UFO sighted from Melbourne suburb&#44 Australia.,20/06/2005,-37.813938,144.963425,9/06/2005,20:00:00
au,New South Wales,lithgow (nsw&#44 australia),cross,0.016666667,1.0,60.0,My family&#44friends and I were camping at Newnes a camp site near Lithgow inside a National Park. We had done a Canyon that day and every,2/12/2000,-33.482471,150.136307,10/07/2000,22:30:00
au,Western Australia,perth (australia),egg,0.002777778,0.166666667,10.0,Egg shaped U.F.O flying back and forth for about 10 seconds then shooting off in a northerly direction,10/01/2009,-31.95224,115.861397,11/07/2008,23:30:00
au,Victoria,drouin west (australia),circle,0.000833333,0.05,3.0,A soft green round shape&#44 full moon size&#44 hazy edges&#44 pre dawn sky low on the horizon&#44 travelling fast like a falling star speed.,21/11/2010,-38.1,145.866667,11/07/2010,5:10:00
au,New South Wales,lithgow (nsw&#44 australia),light,0.004166667,0.25,15.0,star light appeared travelled a short distance then faided away,21/11/1998,-33.482471,150.136307,1/07/1998,17:40:00
au,New South Wales,sydney (nsw&#44 australia),cigar,0.0,0.0,0.0,They were flying above myself and then&#44i remembered nothing because of a white flash.,9/11/1999,-33.861481,151.205475,1/08/1999,0:00:00
au,Queensland,brisbane (australia),rectangle,0.016666667,1.0,60.0,molten steel,28/11/2007,-27.47101,153.024292,1/07/2004,19:00:00
au,Queensland,brisbane (australia),disk,0.033333333,2.0,120.0,saucer&#44 15-20m wide&#44 stationary for 2 mins&#44 about 1km of the ground&#44 no sound&#44 went in for a phone to take vid. came back and  gone,14/12/2006,-27.47101,153.024292,12/07/2006,1:30:00
au,New South Wales,deniliquin (australia),unknown,0.5,30.0,1800.0,bright orange circle moved acros the sky and back.,16/07/2003,-35.527409,144.959579,13/07/2003,23:10:00
au,New South Wales,sydney (nsw&#44 australia),fireball,0.116666667,7.0,420.0,Orange ball of light with no tail traveled from North East to South West and disappeared.There was no visable trail on the orange b,13/07/2005,-33.861481,151.205475,13/07/2005,1:30:00
au,Queensland,cairns (australia),cigar,1.0,60.0,3600.0,7/ 74 - Cairns Ql d. Australia - Cigar  - 1hr - Watched silver ship stationary in sky for 1hr then took off at great speed into the dis,9/06/2009,-16.92304,145.766251,15/07/1974,12:00:00
au,Queensland,ipswich (australia),disk,0.016666667,1.0,60.0,A CHROME SAUCER.,2/03/2004,-27.616667,152.766667,15/07/2003,12:30:00
au,New South Wales,sydney (australia),triangle,0.5,30.0,1800.0,Slow&#44 hovering triangle with bright white and red lights.,19/07/2010,-33.861481,151.205475,15/07/2010,18:36:00
au,Victoria,melbourne (vic&#44 australia),circle,0.166666667,10.0,600.0,Fire ball rised up from the ground to about 500m.Drops of molten like fire coming from it. Loud explosion&#44green flash speed off.,23/07/2000,-37.813938,144.963425,16/07/2000,22:45:00
au,South Australia,maitland (nsw&#44 australia),light,0.025,1.5,90.0,Moving lhazy bright light&#44 sped up&#44 split into 2 then both vanished.,26/07/2002,-34.373859,137.673325,17/07/1999,23:20:00
au,Western Australia,warnbro (australia),light,0.002777778,0.166666667,10.0,was on the phone outside and looked up at the sky and saw this light it was to high in the sky to be a plane it was the hight of the st,2/09/2005,-32.336111,115.748611,17/07/2005,19:35:00
au,Tasmania,launceston (australia),light,0.116666667,7.0,420.0,Slow moving &#44 bright orange starlike object at high altitude.  ((NUFORC Note:  Not a sighting of the ISS.  PD)),5/08/2009,-41.438759,147.134674,17/07/2009,20:30:00
au,New South Wales,sydney (nsw&#44 australia),light,0.000555556,0.033333333,2.0,Distant white light moving at high speed,30/07/2002,-33.861481,151.205475,18/07/2002,21:00:00
au,Australian Capital Territory,canberra (australia),formation,0.002777778,0.166666667,10.0,Two&#44 orange maneuvering objects seen streaking overhead.,7/08/2007,-35.27603,149.13435,19/07/2007,20:30:00
au,Victoria,melbourne (australia),fireball,0.033333333,2.0,120.0,Red-orange ball seen in sky in Melbourne&#44 Australia,12/08/2008,-37.813938,144.963425,19/07/2008,0:59:00
au,Queensland,cairns (qld&#44 australia),cylinder,0.133333333,8.0,480.0,Shape looked like crushed tin foil.,11/08/2004,-16.92304,145.766251,20/07/2001,8:30:00
au,South Australia,adelaide  (south australia),circle,0.083333333,5.0,300.0,White UFO&#39s over my house&#33&#33,12/12/2009,-34.928661,138.598633,20/07/2006,14:00:00
au,South Australia,adelaide  (south australia),triangle,0.033333333,2.0,120.0,Triangular craft witnessed in Adelaide&#44 Australia,30/10/2006,-34.928661,138.598633,21/07/2006,2:20:00
au,Victoria,eildon weir (victoria) (australia),other,0.033333333,2.0,120.0,AIR SAFETY HAZARD ASSOCIATED WITH THESE CRAFT&#44 NO NOTAM PUBLISHED WARNING PILOTS. STEALTH AIRCRAFT OPERATING FROM GUAM AND USING DARWIN,30/10/2006,-37.233333,145.933333,21/07/2006,15:52:00
au,New South Wales,wollongong (australia),oval,0.25,15.0,900.0,Glowing ball of light travelling slowly east.,1/02/2007,-34.424,150.893448,2/07/1994,19:45:00
au,Victoria,kilsyth (australia),light,0.016666667,1.0,60.0,Light seen over kilsth area on monday evening,5/08/2001,-37.8,145.316667,23/07/2001,18:30:00
au,New South Wales,newcastle (australia),disk,0.008333333,0.5,30.0,saucer shaped&#39 had lights&#39 and was large and spining slowly.,15/05/2006,-32.927792,151.784485,23/07/2005,0:00:00
au,Queensland,townsville (qld&#44 australia),circle,0.083333333,5.0,300.0,I was watching television at 01:30 when I heard a loud boom sound.The power then blacked out.I thought that the cut off switch had went,21/11/1998,-19.26639,146.805695,24/07/1998,1:30:00
au,Victoria,meeniyan (australia),cigar,0.013888889,0.833333333,50.0,24/7/05 meeniyan vic . cigar shaped object orange lights  50 seconds 1/8/05,2/09/2005,-38.576889,146.019333,24/07/2005,22:50:00
au,Western Australia,geraldton (australia),light,0.016666667,1.0,60.0,flashing lights&#44no noise&#44moved like a bee &#44flew slowly&#44also very quickly,2/12/2000,-28.778971,114.614594,25/07/2000,6:33:00
au,Queensland,allora (australia),other,0.066666667,4.0,240.0,I was driving along the street in my home town of Allora&#44 Queensland&#44 Australia.  I obserbed three flashing lights in the sky so i stop,26/07/2002,-28.03484,151.980576,25/07/2002,20:45:00
au,Victoria,emerald (qld&#44 australia),chevron,0.05,3.0,180.0,Black Chevron shape about 150 feet above me&#44 all noise and sound ceased.,2/09/2005,-37.931671,145.440933,25/07/2005,20:47:00
au,Victoria,melbourne (australia),light,0.166666667,10.0,600.0,Orange lights hover over melbourne south south east at 25 degrees.,12/08/2008,-37.813938,144.963425,26/07/2008,23:05:00
au,Western Australia,rockingham (australia),circle,0.083333333,5.0,300.0,Two yellow lights that floated above our house the faded off,5/08/2001,-32.276821,115.729782,27/07/2001,21:30:00
au,New South Wales,ocean shores (nsw&#44 australia),circle,0.083333333,5.0,300.0,Two UFO&#39s seen over Ocean Shores in Australia,4/08/2003,-28.52383,153.532227,27/07/2003,20:00:00
au,Victoria,bendigo (australia),unknown,0.002222222,0.133333333,8.0,Orange arrow shape that made an impossible manoeuvre over Bendigo&#44 Australia.,12/08/2001,-36.758179,144.280243,28/07/2001,1:48:00
au,Victoria,melbourne (australia),triangle,0.05,3.0,180.0,1960 @ 30DEG ABOVE HORIZON 3 TRIANGULAR OBJECT IN SKY WITH ORANGE TAILS BEHIND ALL  FLYING @ LEVEL,12/12/2011,-37.813938,144.963425,29/07/1960,19:30:00
au,Tasmania,cleveland (australia),circle,0.133333333,8.0,480.0,Three pink/orange spheres spotted over Cleveland&#44 Queensland&#44 Australia,5/08/2012,-41.8,147.4,29/07/2012,18:40:00
au,Queensland,brisbane (australia),light,0.000555556,0.033333333,2.0,At 8:50 pm I saw a light in the a cylinder type light with blue and red flashes on the bottom come towards me and then shoot strai,5/08/2012,-27.47101,153.024292,30/07/2012,20:50:00
au,New South Wales,sydney (nsw&#44 australia),light,0.005555556,0.333333333,20.0,intense white object....like a shining star but slowly moving across the sky. Smaller than  a 747 plane.,11/10/2005,-33.861481,151.205475,31/07/2005,7:00:00
au,New South Wales,sydney (australia),unknown,0.066666667,4.0,240.0,21:50 to 21:54  31/7/07 an  unknown lights in the sky. in syd/n.s.w/australia seen at penrith raggatta centre then cranebrook,7/08/2007,-33.861481,151.205475,31/07/2007,21:50:00
au,Victoria,bendigo (australia),light,0.008333333,0.5,30.0,Strange orange yellow light in sky.,5/07/2013,-36.758179,144.280243,3/07/2013,22:30:00
au,Queensland,brisbane (qld&#44 australia),oval,2.0,120.0,7200.0,flashing light&#39s dissapearing on and off and ship reappearing every night so far.,5/08/2001,-27.47101,153.024292,4/07/2001,17:00:00
au,Queensland,brisbane (qld&#44 australia),disk,0.033333333,2.0,120.0,Kept flying then vanished after certain amount of time,13/07/2005,-27.47101,153.024292,5/07/2005,19:48:00
au,Victoria,melbourne (australia),cigar,0.166666667,10.0,600.0,Morphing UFO cigar shaped in melbourne australia,5/08/2012,-37.813938,144.963425,5/07/2012,6:30:00
au,Victoria,melbourne (vic&#44 australia),fireball,0.000555556,0.033333333,2.0,Huge fireball that lit up the sky&#44 and lit up the surroundings. It looked like a shooting star. But it was so bright and in our atmosph,24/05/1999,-37.813938,144.963425,7/07/1995,0:00:00
au,New South Wales,sydney (australia),cylinder,1.0,60.0,3600.0,UFOs abduct me,7/08/2007,-33.861481,151.205475,7/07/2007,2:30:00
au,New South Wales,sydney (australia),other,0.016666667,1.0,60.0,A directional changing bright structured object that ascended up in Sydney.,7/08/2007,-33.861481,151.205475,7/07/2007,22:39:00
au,New South Wales,sydney (nsw&#44 australia),disk,0.333333333,20.0,1200.0,a disc shaped object was seen hovering in the Australian night sky,27/04/2004,-33.861481,151.205475,8/07/2002,18:00:00
au,Victoria,melbourne (vic&#44 australia),unknown,0.05,3.0,180.0,:Light waking me up in my bedroom...Huge force of gravity stopping me from running away&#44 and some sort of sleep powder/gas or whatever,25/07/2004,-37.813938,144.963425,9/07/2004,15:00:00
au,New South Wales,albury (nsw&#44 australia),circle,0.066666667,4.0,240.0,A ROUND ORANGE OBJECT COMING FROM THE NORTH GOING EAST AT ONE STAGE HOVERING AND THEN TRAVELING AT GREAT SPEED TO THE EAST AND AGAIN HO,28/08/2002,-36.07494,146.923935,10/08/2002,21:00:00
au,Western Australia,perth (western australia),circle,0.083333333,5.0,300.0,three red&#44 circular objects,13/09/2002,-31.95224,115.861397,11/08/2002,20:00:00
au,Victoria,melbourne (vic&#44 australia),triangle,0.25,15.0,900.0,i was driving home&#44 and i saw this huge white light hovering in the shy&#44 at first i thought it must of been a plane&#44i pulled over and g,11/08/2004,-37.813938,144.963425,1/08/2004,5:00:00
au,New South Wales,sydney (nsw&#44 australia),oval,0.016666667,1.0,60.0,3 balck objects to the S&#44E&#44 one big 2 small&#44 going aprox 300kmph. weird&#33,11/08/2004,-33.861481,151.205475,1/08/2004,12:30:00
au,New South Wales,sydney (nsw)  (australia),fireball,0.1,6.0,360.0,Fireballs dance in the sky  over Sydney Australia,11/08/2004,-33.861481,151.205475,1/08/2004,12:45:00
au,New South Wales,central coast (nsw&#44 australia),other,0.5,30.0,1800.0,Spooky stuff&#33&#33&#44 the truth is no longer out there&#44 in my opinion,2/12/2000,-33.42979,151.371445,12/08/2000,22:00:00
au,Queensland,rockhampton (australia),rectangle,0.0,0.0,0.0,it was rectangle black and fast,20/11/2001,-23.38032,150.505951,13/08/2001,23:12:00
au,Queensland,townsville (australia),fireball,0.083333333,5.0,300.0,Fireball hovers then moves out to sea.,16/03/2012,-19.26639,146.805695,14/08/2010,23:00:00
au,New South Wales,sydney (nsw&#44 australia),sphere,0.333333333,20.0,1200.0,Watching an unmoving dot in the sky over Sydney.,15/10/2002,-33.861481,151.205475,15/08/2000,10:30:00
au,New South Wales,sydney (nsw&#44 australia),fireball,0.016666667,1.0,60.0,the object was seen in the deep blue mountains of nsw sydney australia. the object was a large fireball and it made a verry loud high p,16/08/2002,-33.861481,151.205475,15/08/2002,23:50:00
au,Victoria,melbourne (australia),other,0.5,30.0,1800.0,A cloud with four lights on a clear night.  ((NUFORC Note:  Possible advertising lights??  PD)),27/08/2009,-37.813938,144.963425,15/08/2009,21:00:00
au,New South Wales,glen innes (australia),light,0.002777778,0.166666667,10.0,object in photographs not seen by naked eye I was taking a series of photos of mars with my new camera Fuji 602z and when i downloaded,28/08/2003,-29.73485,151.738495,17/08/2003,19:36:00
au,New South Wales,sydney (australia)),circle,0.0,0.0,0.0,I stand there&#44 tranfixed at this light&#44 not being able to move. It was this wonderful glowing light.,14/02/2006,-33.861481,151.205475,17/08/2004,21:30:00
au,New South Wales,parramatta (nsw) (australia),disk,0.0,0.0,0.0,UFO on Parramatta&#44 Australia sky 17-Aug06,30/10/2006,-33.816667,151.0,17/08/2006,20:05:00
au,South Australia,whyalla (australia),teardrop,0.083333333,5.0,300.0,amazing&#44 never seen anything like it,28/08/2002,-33.032681,137.564835,18/08/2002,22:30:00
au,South Australia,adelaide (south australia),disk,0.002777778,0.166666667,10.0,Oz- Adelaide TV News station airs vivid close up video of UK saucer,28/08/2003,-34.928661,138.598633,18/08/2003,7:00:00
au,Western Australia,armadale (australia),other,0.083333333,5.0,300.0,At first we thought it was a baloon&#44 but we saw it so something i&#39ve never thought a baloon was capable of.,11/10/2005,-32.15,116.0,18/08/2005,7:30:00
au,Western Australia,fremantle (australia),fireball,0.001388889,0.083333333,5.0,I was driving alone on a street which was quite dim in that area next to a golf course and a rural grass area overlooked but no lights,31/10/2008,-32.05,115.766667,18/08/2008,21:00:00
au,South Australia,penola (near&#44 rural) (south australia ),triangle,0.166666667,10.0,600.0,large black triangle with lights on each corner paced my vehicle for about ten minutes,21/03/2003,-37.375198,140.836777,20/08/1998,2:30:00
au,South Australia,adelaide (south australia),formation,0.002777778,0.166666667,10.0,20;00 hrs 25 degrees above horizon to the NE two objects a few degrees apart looked like stars&#44 then suddenly began to move North and d,2/10/1999,-34.928661,138.598633,20/08/1999,20:00:00
au,Queensland,hervey bay (australia),oval,0.033333333,2.0,120.0,9 UFO&#39s appeared and disolved  into nothing  before my eyes,2/09/2005,-25.285,152.873,20/08/2004,15:00:00
au,New South Wales,wagga wagga (australia),triangle,0.008333333,0.5,30.0,Seven light triangle,24/09/2012,-35.125771,147.353745,21/08/2012,21:45:00
au,Western Australia,perth (western australia),light,0.016666667,1.0,60.0,blue light from se  to nw at high speed,21/11/1998,-31.95224,115.861397,2/08/1998,20:45:00
au,Victoria,melbourne (vic&#44 australia),other,0.066666667,4.0,240.0,i started to throw up after and i felt a pain in my right arm.,16/08/2002,-37.813938,144.963425,2/08/2002,12:55:00
au,Victoria,melbourne (vic&#44 australia),other,0.001388889,0.083333333,5.0,a dieing star moving in normal day light?,11/10/2005,-37.813938,144.963425,23/08/2005,14:00:00
au,South Australia,port augusta (australia),disk,0.0,0.0,0.0,I had not noticed the UFO until I looked closely at the photo today 09/11/06,30/10/2006,-32.495972,137.772812,23/08/2006,8:25:00
au,New South Wales,newcastle (australia),unknown,0.016666667,1.0,60.0,see pdf download&#44 OR download pdf at www.streamsystems.com.au,12/06/2007,-32.927792,151.784485,24/08/1991,20:00:00
au,Victoria,melbourne (vic&#44 australia),light,0.083333333,5.0,300.0,six orange lights hovered for a few minutes,24/08/2004,-37.813938,144.963425,24/08/2004,22:10:00
au,Western Australia,perth (western australia),disk,0.25,15.0,900.0,i Was walking in a field with some friends when two glowing lights appeared in the sky they were about 30 feet above us .my friend dave,17/09/2000,-31.95224,115.861397,26/08/2000,12:15:00
au,Tasmania,hobart (tasmania&#44 australia),formation,0.25,15.0,900.0,Moving orange stars in random formation moving north to south white aura when moving through cloud,2/09/2005,-42.883209,147.331665,27/08/2005,20:15:00
au,Victoria,geelong (australia),chevron,0.033333333,2.0,120.0,Large Smooth v shape silent no lights night sky. Geelong Australia,10/10/2011,-38.153461,144.358093,28/08/2011,22:30:00
au,New South Wales,west wyalong (australia),triangle,0.0125,0.75,45.0,Folding triangular three dimensional type shapes that spark off blue/white electrical looking fields??,19/08/2012,-33.933333,147.25,3/08/2012,2:40:00
au,New South Wales,ballina (australia),other,0.033333333,2.0,120.0,A floating clear glass bubble with a man sitting inside it.,18/04/2012,-28.86414,153.565414,5/08/1998,9:00:00
au,Tasmania,ross (tasmania) (australia),cylinder,0.0,0.0,0.0,Sighting In Tasmania Australia,12/08/2001,-42.030811,147.492691,5/08/2001,14:00:00
au,Victoria,melbourne (vic&#44 australia),unknown,0.005555556,0.333333333,20.0,Power failure due to craft flying overhead,16/08/2002,-37.813938,144.963425,5/08/2002,23:10:00
au,Victoria,echuca (australia),light,0.333333333,20.0,1200.0,Two hovering lights joined by a third dancing at about 100mtrs above the ground&#44 Echuca VIC Australia,24/05/2005,-36.140572,144.751846,6/08/2002,21:00:00
au,Queensland,brisbane (australia),oval,0.001666667,0.1,6.0,7:30 Night blue hovering ufo shot away brisbane australia,31/10/2008,-27.47101,153.024292,7/08/2007,19:30:00
au,Australian Capital Territory,canberra (australia),light,0.033333333,2.0,120.0,Two balls of light one after the other from the same star cluster. Both at high speed going in Different Directions,16/08/2002,-35.27603,149.13435,8/08/2002,18:35:00
au,Queensland,brisbane (qld&#44 australia),formation,0.166666667,10.0,600.0,Interesting formation over east coast Australia,15/10/2002,-27.47101,153.024292,8/08/2002,19:00:00
au,Victoria,melbourne (vic&#44 australia),disk,0.002777778,0.166666667,10.0,We were at Tullamarine airport in Melbourne waiting for a relatives flight from Queensland to arrive. I was filming aircraft taking off,11/08/2004,-37.813938,144.963425,8/08/2004,16:30:00
au,South Australia,adelaide (south australia),circle,0.001388889,0.083333333,5.0,I just saw it flying over our house,16/08/2002,-34.928661,138.598633,9/08/2002,21:00:00
au,New South Wales,sydney (nsw&#44 australia),disk,0.008333333,0.5,30.0,Metalic object seen near Sydney,15/10/2003,-33.861481,151.205475,9/08/2003,13:00:00
au,New South Wales,mannering park (nsw&#44 australia),disk,0.0,0.0,0.0,we were coming home from a party when we saw a strange shape in the sky. It was dark and we couldn&#39t make it out properly&#44 but then sud,19/11/1998,-33.1581,151.534775,10/09/1998,23:15:00
au,Tasmania,launceston (tas&#44 australia),oval,0.066666667,4.0,240.0,3 blue ships,9/11/2004,-41.438759,147.134674,10/09/2004,6:46:00
au,New South Wales,wallacia (australia),triangle,0.083333333,5.0,300.0,Black triangle flying over,12/12/2009,-33.865768,150.640213,10/09/2009,18:15:00
au,New South Wales,sydney (australia),diamond,0.0,0.0,0.0,12 Space crafts flew over the outscurts of Sydney&#44 Australia  then landed and studied the ground then left.,15/05/2006,-33.861481,151.205475,11/09/2001,0:00:00
au,South Australia,adelaide (south australia),light,0.75,45.0,2700.0,the 2 lights moved around quite fast zig-zaging and going around in circles behind the cloud........,21/03/2003,-34.928661,138.598633,1/09/1999,22:30:00
au,South Australia,adelaide (south australia),light,0.083333333,5.0,300.0,Orange oval shaped gas ball emits light beam.,28/10/2002,-34.928661,138.598633,12/09/2002,3:00:00
au,South Australia,adelaide  (south australia),teardrop,0.033333333,2.0,120.0,tear drop fast ships,11/10/2005,-34.928661,138.598633,13/09/2005,1:40:00
au,South Australia,port adelaide (south australia),light,0.001388889,0.083333333,5.0,I was driving down the street&#44 a main road&#44 and looked up and saw a green light flash over my head and qwondered what the hell was that,16/12/1999,-34.85,138.466667,14/09/1996,23:30:00
au,Tasmania,launceston (tas&#44 australia),other,1.0,60.0,3600.0,to the east of tasmania&#44 australia,29/09/2004,-41.438759,147.134674,14/09/2004,2:00:00
au,New South Wales,tenterfield (australia),teardrop,0.166666667,10.0,600.0,Two teardrop shapes facing each other like cartoon devil eyes.I was at home with my mother and a friend of hers had come over to vi,21/03/2003,-29.049459,152.019516,15/09/1972,22:00:00
au,Queensland,brisbane (qld&#44 australia),circle,0.0125,0.75,45.0,Circular beams of light decended through the cloud&#44 rotating&#44 then did a pitch and yaw manouver before ascending again,24/05/2005,-27.47101,153.024292,15/09/1998,16:45:00
au,Victoria,melbourne (australia),cigar,0.001388889,0.083333333,5.0,((HOAX??)) Green light &quot;calls&quot;  witness in melbourne Australia 1999.,1/02/2007,-37.813938,144.963425,15/09/1998,20:30:00
au,Western Australia,rockingham (australia),fireball,0.1,6.0,360.0,We saw a burning orange circular object in the sky that looked like it burned up as it entered the atmosphere then returned to space.,30/09/2013,-32.276821,115.729782,15/09/2013,18:45:00
au,Victoria,seaford (australia),changing,0.0,0.0,0.0,3 moving balls of light in triangle shape moving in and out of sky then quickly  fading over seaford beach melb&#44australia,12/12/2009,-38.1,145.133333,18/09/2009,22:00:00
au,New South Wales,ulladulla (australia),fireball,0.166666667,10.0,600.0,((NUFORC Note:  Hoax.  Note date indicated by source.  PD))  Theres alien&#39s in the woods near my house.,11/10/2005,-35.359058,150.472473,20/09/2005,3:00:00
au,Western Australia,perth (western australia),other,0.333333333,20.0,1200.0,invisible UFO??,29/09/2004,-31.95224,115.861397,21/09/2004,1:20:00
au,South Australia,tailen bend (south australia),diamond,0.083333333,5.0,300.0,On Sunday the 21st of Semptember 2008&#44 7:30 at night,31/10/2008,-35.252258,139.45546,21/09/2008,19:15:00
au,South Australia,adelaide  (south australia),light,0.009722222,0.583333333,35.0,bright and very fast light over adelaide.,9/09/2004,-34.928661,138.598633,2/09/2004,1:45:00
au,Queensland,brisbane (australia),circle,0.016666667,1.0,60.0,VIDEO PROOF  jets are no match for the speed of UFO,30/10/2006,-27.47101,153.024292,2/09/2006,19:34:00
au,South Australia,adelaide (australia),fireball,0.001388889,0.083333333,5.0,Reddish fire ball/falling star doubles back on its-self before my eyes,9/09/2013,-34.928661,138.598633,2/09/2013,21:30:00
au,Queensland,mackay (australia),egg,0.0125,0.75,45.0,a bright light getting closer to us&#44 then vanished,27/10/2004,-21.15345,149.165543,22/09/2004,2:30:00
au,Victoria,glen waverley (australia),diamond,0.5,30.0,1800.0,Hovering diamond shaped shiny object.  ((NUFORC Note:  Possible sighting of Venus??  PD)),8/10/2007,-37.883333,145.166667,22/09/2007,5:00:00
au,New South Wales,sydney (nsw&#44 australia),egg,0.005555556,0.333333333,20.0,3 Weakly lit egg shapes in tight formation.,7/10/2003,-33.861481,151.205475,25/09/2003,22:35:00
au,New South Wales,sydney (australia),diamond,0.1,6.0,360.0,Diamonds in the Sky.,10/10/2011,-33.861481,151.205475,26/09/2011,22:40:00
au,South Australia,adelaide  (south australia),light,0.05,3.0,180.0,A set of 5-7 unknown lights flash over the city of adelaide&#44 australia.,31/10/2008,-34.928661,138.598633,27/09/2008,0:30:00
